bed_id,branch,department,bed_type,occupied_date,occupied_flag
B15387,Chennai,Cardiology,ICU,19-12-2025,1
B15388,Chennai,Cardiology,General,17-04-2025,1
B15389,Coimbatore,Pediatrics,General,14-11-2025,1
B15390,Bangalore,Cardiology,ICU,29-08-2025,1
B15391,Coimbatore,Orthopedics,ICU,02-08-2025,1
B15392,Coimbatore,Pediatrics,ICU,24-12-2025,1
B15393,Chennai,Emergency,ICU,19-12-2025,1
B15394,Bangalore,Orthopedics,General,09-05-2025,1
B15395,Coimbatore,Cardiology,ICU,12-09-2025,1
B15396,Bangalore,Orthopedics,ICU,17-04-2025,1
B15397,Chennai,Cardiology,ICU,14-09-2025,1
B15398,Bangalore,General Medicine,General,30-10-2025,1
B15399,Coimbatore,Cardiology,ICU,01-08-2025,0
B15400,Bangalore,Orthopedics,General,01-03-2025,1
B15401,Bangalore,Cardiology,ICU,27-04-2025,1
B15402,Bangalore,Emergency,General,18-01-2025,1
B15403,Coimbatore,General Medicine,General,09-08-2025,1
B15404,Coimbatore,Orthopedics,ICU,12-06-2025,1
B15405,Chennai,Orthopedics,General,27-04-2025,1
B15406,Bangalore,Cardiology,ICU,17-08-2025,0
B15407,Coimbatore,General Medicine,General,20-02-2025,1
B15408,Bangalore,Emergency,General,04-03-2025,1
B15409,Chennai,Oncology,General,05-10-2025,1
B15410,Bangalore,Cardiology,General,06-03-2025,1
B15411,Coimbatore,Oncology,General,21-08-2025,0
B15412,Bangalore,Emergency,General,22-04-2025,0
B15413,Bangalore,Cardiology,ICU,06-06-2025,0
B15414,Chennai,Cardiology,ICU,20-03-2025,0
B15415,Coimbatore,Pediatrics,ICU,01-07-2025,1
B15416,Chennai,Orthopedics,General,23-08-2025,1
B15417,Chennai,Oncology,General,13-10-2025,1
B15418,Coimbatore,Cardiology,General,07-07-2025,1
B15419,Coimbatore,Cardiology,ICU,02-11-2025,0
B15420,Chennai,Oncology,ICU,09-02-2025,1
B15421,Coimbatore,Orthopedics,General,19-08-2025,1
B15422,Bangalore,Cardiology,ICU,15-03-2025,1
B15423,Bangalore,Cardiology,ICU,15-08-2025,1
B15424,Coimbatore,Orthopedics,General,15-11-2025,1
B15425,Coimbatore,General Medicine,General,17-09-2025,1
B15426,Coimbatore,Orthopedics,ICU,01-10-2025,1
B15427,Coimbatore,General Medicine,ICU,27-12-2025,1
B15428,Bangalore,Oncology,General,16-01-2025,1
B15429,Coimbatore,Emergency,General,24-03-2025,1
B15430,Coimbatore,Orthopedics,General,03-04-2025,0
B15431,Chennai,General Medicine,General,31-12-2025,1
B15432,Chennai,General Medicine,ICU,30-11-2025,1
B15433,Bangalore,General Medicine,ICU,03-05-2025,1
B15434,Coimbatore,Pediatrics,ICU,06-07-2025,1
B15435,Coimbatore,General Medicine,ICU,01-01-2025,1
B15436,Chennai,Emergency,General,07-10-2025,0
B15437,Chennai,Pediatrics,General,21-07-2025,1
B15438,Chennai,Orthopedics,ICU,21-12-2025,0
B15439,Chennai,Emergency,General,16-10-2025,1
B15440,Chennai,Cardiology,General,21-02-2025,1
B15441,Coimbatore,General Medicine,General,13-03-2025,1
B15442,Coimbatore,General Medicine,ICU,22-12-2025,1
B15443,Coimbatore,Cardiology,ICU,13-10-2025,0
B15444,Chennai,General Medicine,General,27-03-2025,1
B15445,Coimbatore,Pediatrics,ICU,10-04-2025,1
B15446,Bangalore,Orthopedics,General,19-05-2025,1
B15447,Coimbatore,General Medicine,ICU,05-08-2025,1
B15448,Bangalore,General Medicine,General,16-12-2025,1
B15449,Bangalore,Emergency,General,10-01-2025,1
B15450,Coimbatore,Cardiology,General,07-08-2025,0
B15451,Bangalore,Orthopedics,General,28-01-2025,1
B15452,Bangalore,Cardiology,General,24-12-2025,0
B15453,Bangalore,Pediatrics,ICU,01-11-2025,1
B15454,Coimbatore,Pediatrics,ICU,26-06-2025,1
B15455,Coimbatore,Cardiology,ICU,31-05-2025,1
B15456,Chennai,Cardiology,General,07-04-2025,0
B15457,Chennai,Emergency,ICU,24-02-2025,0
B15458,Chennai,Pediatrics,ICU,18-08-2025,1
B15459,Bangalore,Orthopedics,General,08-09-2025,1
B15460,Bangalore,General Medicine,ICU,20-02-2025,1
B15461,Bangalore,Oncology,ICU,27-10-2025,1
B15462,Chennai,Emergency,ICU,19-02-2025,1
B15463,Bangalore,Pediatrics,ICU,14-06-2025,1
B15464,Bangalore,Orthopedics,General,17-10-2025,1
B15465,Chennai,Emergency,ICU,18-07-2025,1
B15466,Coimbatore,Pediatrics,General,01-02-2025,1
B15467,Coimbatore,Cardiology,General,19-05-2025,0
B15468,Bangalore,General Medicine,ICU,18-06-2025,0
B15469,Coimbatore,Orthopedics,ICU,22-04-2025,0
B15470,Bangalore,Emergency,ICU,18-03-2025,1
B15471,Coimbatore,Orthopedics,General,20-07-2025,1
B15472,Coimbatore,Emergency,General,30-08-2025,1
B15473,Coimbatore,Emergency,General,09-06-2025,0
B15474,Coimbatore,Orthopedics,ICU,11-08-2025,1
B15475,Bangalore,Pediatrics,ICU,29-09-2025,1
B15476,Coimbatore,Emergency,General,31-01-2025,1
B15477,Bangalore,Orthopedics,General,05-05-2025,1
B15478,Chennai,Cardiology,ICU,25-12-2025,1
B15479,Bangalore,General Medicine,ICU,20-12-2025,0
B15480,Coimbatore,Oncology,ICU,16-06-2025,1
B15481,Bangalore,Orthopedics,ICU,21-11-2025,1
B15482,Coimbatore,General Medicine,General,04-04-2025,0
B15483,Coimbatore,Cardiology,General,10-03-2025,1
B15484,Coimbatore,Oncology,General,06-06-2025,0
B15485,Chennai,Emergency,ICU,02-12-2025,1
B15486,Bangalore,Pediatrics,ICU,21-11-2025,1
B15487,Coimbatore,General Medicine,General,13-08-2025,1
B15488,Coimbatore,Pediatrics,General,09-04-2025,1
B15489,Chennai,General Medicine,ICU,04-11-2025,0
B15490,Chennai,General Medicine,General,31-08-2025,1
B15491,Chennai,Pediatrics,General,06-03-2025,1
B15492,Chennai,Oncology,ICU,12-07-2025,1
B15493,Coimbatore,Pediatrics,ICU,23-03-2025,1
B15494,Chennai,Oncology,ICU,31-08-2025,0
B15495,Coimbatore,Orthopedics,ICU,11-05-2025,1
B15496,Bangalore,Oncology,ICU,02-05-2025,0
B15497,Bangalore,Oncology,ICU,26-02-2025,0
B15498,Chennai,Cardiology,General,15-01-2025,0
B15499,Chennai,Emergency,General,05-04-2025,0
B15500,Bangalore,General Medicine,General,13-01-2025,1
B15501,Bangalore,Pediatrics,General,04-05-2025,0
B15502,Coimbatore,Pediatrics,General,24-12-2025,1
B15503,Chennai,Orthopedics,General,20-07-2025,0
B15504,Chennai,Pediatrics,General,14-02-2025,0
B15505,Chennai,Pediatrics,General,28-05-2025,1
B15506,Coimbatore,Cardiology,ICU,27-11-2025,1
B15507,Chennai,Cardiology,ICU,14-08-2025,1
B15508,Chennai,Pediatrics,General,14-12-2025,1
B15509,Coimbatore,Cardiology,ICU,01-05-2025,0
B15510,Coimbatore,Cardiology,General,17-09-2025,1
B15511,Coimbatore,Cardiology,ICU,13-07-2025,1
B15512,Bangalore,Cardiology,General,06-08-2025,1
B15513,Coimbatore,Oncology,ICU,19-03-2025,0
B15514,Chennai,Pediatrics,General,13-04-2025,1
B15515,Coimbatore,Emergency,General,02-04-2025,1
B15516,Bangalore,Cardiology,General,01-01-2025,0
B15517,Coimbatore,Oncology,ICU,28-01-2025,1
B15518,Coimbatore,Pediatrics,ICU,15-08-2025,0
B15519,Chennai,Orthopedics,General,19-02-2025,1
B15520,Bangalore,Emergency,ICU,28-02-2025,1
B15521,Bangalore,Orthopedics,ICU,05-11-2025,0
B15522,Chennai,Pediatrics,General,02-05-2025,1
B15523,Coimbatore,Cardiology,General,13-01-2025,1
B15524,Chennai,Emergency,General,31-10-2025,1
B15525,Coimbatore,Emergency,General,01-06-2025,1
B15526,Coimbatore,Pediatrics,ICU,11-06-2025,1
B15527,Bangalore,Cardiology,ICU,21-10-2025,0
B15528,Chennai,Cardiology,General,30-05-2025,1
B15529,Chennai,Pediatrics,General,04-09-2025,0
B15530,Coimbatore,Pediatrics,ICU,16-06-2025,1
B15531,Chennai,Oncology,General,15-05-2025,0
B15532,Coimbatore,Oncology,General,17-01-2025,0
B15533,Coimbatore,General Medicine,ICU,01-04-2025,1
B15534,Bangalore,Oncology,General,29-08-2025,1
B15535,Coimbatore,Pediatrics,General,02-05-2025,1
B15536,Bangalore,Pediatrics,General,20-08-2025,0
B15537,Chennai,Emergency,ICU,09-06-2025,1
B15538,Bangalore,Emergency,ICU,09-07-2025,1
B15539,Coimbatore,Emergency,ICU,13-02-2025,0
B15540,Bangalore,General Medicine,General,01-07-2025,1
B15541,Chennai,Orthopedics,General,06-04-2025,1
B15542,Bangalore,Pediatrics,ICU,17-07-2025,1
B15543,Bangalore,Oncology,General,02-01-2025,0
B15544,Coimbatore,Orthopedics,ICU,09-07-2025,1
B15545,Coimbatore,General Medicine,General,04-10-2025,1
B15546,Bangalore,Oncology,ICU,12-10-2025,0
B15547,Coimbatore,Oncology,General,25-06-2025,1
B15548,Coimbatore,Cardiology,General,24-08-2025,1
B15549,Chennai,Cardiology,ICU,18-08-2025,1
B15550,Coimbatore,Oncology,ICU,30-04-2025,1
B15551,Bangalore,Emergency,ICU,19-06-2025,1
B15552,Bangalore,Orthopedics,ICU,18-03-2025,0
B15553,Bangalore,Orthopedics,ICU,11-05-2025,0
B15554,Bangalore,Emergency,ICU,20-12-2025,1
B15555,Chennai,Pediatrics,General,17-08-2025,1
B15556,Chennai,Oncology,General,09-12-2025,1
B15557,Bangalore,Orthopedics,General,23-01-2025,1
B15558,Chennai,General Medicine,ICU,03-01-2025,0
B15559,Bangalore,Cardiology,General,27-06-2025,1
B15560,Coimbatore,Cardiology,General,29-04-2025,1
B15561,Bangalore,Cardiology,General,10-02-2025,1
B15562,Chennai,Orthopedics,ICU,12-10-2025,0
B15563,Coimbatore,Oncology,ICU,27-12-2025,1
B15564,Coimbatore,Pediatrics,General,16-05-2025,1
B15565,Chennai,Cardiology,General,05-03-2025,1
B15566,Coimbatore,Emergency,General,01-03-2025,1
B15567,Bangalore,General Medicine,ICU,23-12-2025,1
B15568,Coimbatore,Emergency,General,16-02-2025,1
B15569,Coimbatore,General Medicine,General,06-07-2025,1
B15570,Chennai,General Medicine,General,23-06-2025,1
B15571,Chennai,Pediatrics,ICU,25-09-2025,1
B15572,Coimbatore,Pediatrics,General,22-09-2025,1
B15573,Bangalore,Oncology,General,22-04-2025,0
B15574,Chennai,Oncology,ICU,04-10-2025,1
B15575,Bangalore,Emergency,General,06-12-2025,1
B15576,Coimbatore,General Medicine,General,24-07-2025,1
B15577,Coimbatore,General Medicine,ICU,06-01-2025,1
B15578,Bangalore,Pediatrics,ICU,10-05-2025,1
B15579,Chennai,Pediatrics,ICU,14-07-2025,1
B15580,Chennai,Emergency,ICU,27-03-2025,1
B15581,Chennai,Emergency,ICU,16-10-2025,1
B15582,Bangalore,General Medicine,General,14-06-2025,1
B15583,Bangalore,Orthopedics,General,26-01-2025,1
B15584,Bangalore,Pediatrics,ICU,08-08-2025,0
B15585,Chennai,Pediatrics,ICU,08-12-2025,1
B15586,Chennai,Oncology,General,04-03-2025,1
B15587,Bangalore,Emergency,ICU,03-04-2025,0
B15588,Coimbatore,Cardiology,ICU,02-05-2025,1
B15589,Bangalore,Cardiology,General,28-07-2025,1
B15590,Chennai,Pediatrics,ICU,05-06-2025,1
B15591,Coimbatore,Orthopedics,ICU,05-05-2025,1
B15592,Bangalore,Emergency,ICU,24-02-2025,0
B15593,Coimbatore,Orthopedics,ICU,23-04-2025,1
B15594,Coimbatore,Cardiology,ICU,14-09-2025,1
B15595,Bangalore,Emergency,General,16-11-2025,1
B15596,Coimbatore,Cardiology,ICU,24-02-2025,1
B15597,Coimbatore,Cardiology,General,06-02-2025,1
B15598,Bangalore,Pediatrics,General,01-02-2025,0
B15599,Coimbatore,Oncology,General,08-09-2025,0
B15600,Coimbatore,Oncology,ICU,15-03-2025,1
B15601,Chennai,Emergency,ICU,26-12-2025,0
B15602,Bangalore,Oncology,General,27-10-2025,1
B15603,Chennai,Emergency,ICU,28-05-2025,1
B15604,Coimbatore,Pediatrics,ICU,02-02-2025,1
B15605,Chennai,Emergency,ICU,07-12-2025,0
B15606,Bangalore,Orthopedics,General,06-05-2025,0
B15607,Chennai,General Medicine,General,12-05-2025,1
B15608,Coimbatore,General Medicine,ICU,05-08-2025,0
B15609,Bangalore,General Medicine,ICU,02-08-2025,0
B15610,Chennai,Oncology,General,05-07-2025,1
B15611,Bangalore,Oncology,ICU,08-02-2025,0
B15612,Bangalore,General Medicine,General,24-05-2025,1
B15613,Bangalore,Cardiology,General,12-09-2025,1
B15614,Chennai,Pediatrics,ICU,17-02-2025,0
B15615,Coimbatore,General Medicine,General,05-04-2025,1
B15616,Coimbatore,Orthopedics,General,20-04-2025,1
B15617,Coimbatore,Orthopedics,General,27-03-2025,1
B15618,Coimbatore,Oncology,ICU,27-09-2025,1
B15619,Coimbatore,Emergency,ICU,10-09-2025,0
B15620,Bangalore,Pediatrics,ICU,14-02-2025,1
B15621,Chennai,Orthopedics,ICU,29-03-2025,0
B15622,Bangalore,Pediatrics,ICU,05-07-2025,1
B15623,Bangalore,General Medicine,ICU,13-05-2025,0
B15624,Chennai,Pediatrics,General,07-03-2025,1
B15625,Coimbatore,Pediatrics,ICU,27-12-2025,0
B15626,Bangalore,Orthopedics,General,18-02-2025,0
B15627,Coimbatore,Pediatrics,ICU,12-10-2025,1
B15628,Coimbatore,Cardiology,ICU,25-07-2025,0
B15629,Chennai,Orthopedics,ICU,18-12-2025,1
B15630,Bangalore,Orthopedics,General,23-11-2025,0
B15631,Bangalore,Emergency,ICU,31-03-2025,1
B15632,Chennai,General Medicine,General,20-09-2025,0
B15633,Coimbatore,Oncology,General,20-11-2025,0
B15634,Bangalore,Cardiology,General,09-02-2025,1
B15635,Bangalore,Pediatrics,ICU,27-05-2025,1
B15636,Coimbatore,Cardiology,General,28-11-2025,0
B15637,Bangalore,General Medicine,ICU,28-07-2025,1
B15638,Coimbatore,General Medicine,General,06-06-2025,1
B15639,Bangalore,Emergency,ICU,12-01-2025,0
B15640,Chennai,General Medicine,ICU,19-01-2025,1
B15641,Coimbatore,Emergency,General,13-04-2025,0
B15642,Bangalore,Oncology,ICU,25-07-2025,1
B15643,Coimbatore,Oncology,ICU,26-08-2025,1
B15644,Bangalore,General Medicine,ICU,24-08-2025,1
B15645,Bangalore,Emergency,ICU,17-07-2025,1
B15646,Coimbatore,Pediatrics,General,04-11-2025,1
B15647,Chennai,Emergency,ICU,13-10-2025,0
B15648,Coimbatore,Emergency,ICU,28-08-2025,1
B15649,Chennai,General Medicine,ICU,19-10-2025,1
B15650,Bangalore,Cardiology,ICU,08-08-2025,1
B15651,Bangalore,Oncology,General,14-02-2025,1
B15652,Coimbatore,Cardiology,General,19-08-2025,1
B15653,Chennai,Cardiology,ICU,06-06-2025,0
B15654,Bangalore,Emergency,ICU,18-02-2025,1
B15655,Bangalore,Orthopedics,ICU,22-04-2025,0
B15656,Bangalore,Oncology,ICU,23-05-2025,1
B15657,Coimbatore,Orthopedics,ICU,11-12-2025,0
B15658,Chennai,Pediatrics,General,26-03-2025,1
B15659,Chennai,Cardiology,ICU,27-09-2025,0
B15660,Bangalore,Oncology,General,13-06-2025,1
B15661,Bangalore,General Medicine,General,24-12-2025,1
B15662,Chennai,Cardiology,ICU,16-05-2025,1
B15663,Chennai,Pediatrics,ICU,15-08-2025,0
B15664,Coimbatore,Pediatrics,General,02-12-2025,0
B15665,Bangalore,General Medicine,General,01-05-2025,0
B15666,Chennai,Emergency,ICU,12-08-2025,1
B15667,Chennai,Oncology,ICU,27-05-2025,1
B15668,Bangalore,Pediatrics,General,15-10-2025,1
B15669,Chennai,Emergency,ICU,19-02-2025,1
B15670,Chennai,Orthopedics,General,05-10-2025,0
B15671,Bangalore,Emergency,General,07-08-2025,0
B15672,Coimbatore,Pediatrics,ICU,19-11-2025,1
B15673,Bangalore,Orthopedics,ICU,14-03-2025,1
B15674,Bangalore,Cardiology,General,12-06-2025,1
B15675,Bangalore,Oncology,General,09-05-2025,0
B15676,Coimbatore,Orthopedics,ICU,16-08-2025,1
B15677,Chennai,Oncology,General,02-04-2025,1
B15678,Chennai,Emergency,ICU,16-05-2025,0
B15679,Chennai,Pediatrics,General,23-11-2025,1
B15680,Coimbatore,General Medicine,General,04-01-2025,0
B15681,Bangalore,Cardiology,ICU,09-05-2025,1
B15682,Bangalore,General Medicine,ICU,04-10-2025,0
B15683,Bangalore,Emergency,General,23-06-2025,0
B15684,Coimbatore,Pediatrics,ICU,01-12-2025,1
B15685,Bangalore,General Medicine,General,24-02-2025,0
B15686,Coimbatore,Pediatrics,ICU,09-12-2025,1
B15687,Coimbatore,Pediatrics,General,19-06-2025,1
B15688,Bangalore,Emergency,ICU,26-08-2025,1
B15689,Bangalore,Orthopedics,ICU,04-03-2025,1
B15690,Chennai,Emergency,General,27-11-2025,1
B15691,Bangalore,Cardiology,ICU,28-10-2025,1
B15692,Coimbatore,General Medicine,ICU,29-10-2025,1
B15693,Chennai,General Medicine,General,20-10-2025,1
B15694,Bangalore,Orthopedics,General,01-02-2025,1
B15695,Coimbatore,Orthopedics,ICU,11-01-2025,1
B15696,Coimbatore,Pediatrics,ICU,10-11-2025,1
B15697,Coimbatore,Orthopedics,ICU,17-12-2025,1
B15698,Chennai,General Medicine,ICU,11-05-2025,0
B15699,Coimbatore,Pediatrics,ICU,09-07-2025,1
B15700,Bangalore,General Medicine,ICU,15-04-2025,0
B15701,Coimbatore,Pediatrics,ICU,11-08-2025,1
B15702,Bangalore,Cardiology,General,25-05-2025,0
B15703,Bangalore,General Medicine,General,17-01-2025,1
B15704,Bangalore,Orthopedics,General,10-10-2025,1
B15705,Bangalore,Pediatrics,ICU,03-12-2025,1
B15706,Bangalore,Pediatrics,General,10-11-2025,0
B15707,Bangalore,Oncology,ICU,29-07-2025,0
B15708,Coimbatore,General Medicine,ICU,30-03-2025,0
B15709,Bangalore,Orthopedics,General,22-12-2025,1
B15710,Bangalore,Cardiology,ICU,23-03-2025,1
B15711,Bangalore,Cardiology,ICU,21-01-2025,0
B15712,Chennai,General Medicine,General,01-03-2025,0
B15713,Coimbatore,Cardiology,General,06-10-2025,0
B15714,Coimbatore,Pediatrics,ICU,23-02-2025,1
B15715,Chennai,General Medicine,ICU,26-08-2025,1
B15716,Coimbatore,Emergency,General,28-09-2025,1
B15717,Coimbatore,Orthopedics,General,16-07-2025,1
B15718,Bangalore,Orthopedics,General,31-05-2025,0
B15719,Coimbatore,Pediatrics,ICU,07-12-2025,1
B15720,Coimbatore,Cardiology,ICU,08-08-2025,1
B15721,Chennai,Oncology,ICU,24-10-2025,0
B15722,Chennai,Oncology,ICU,05-09-2025,0
B15723,Coimbatore,Oncology,ICU,16-11-2025,1
B15724,Bangalore,Cardiology,General,27-02-2025,1
B15725,Chennai,General Medicine,General,03-07-2025,1
B15726,Chennai,Cardiology,ICU,27-12-2025,1
B15727,Chennai,General Medicine,ICU,03-09-2025,1
B15728,Coimbatore,Oncology,ICU,03-05-2025,1
B15729,Chennai,Emergency,General,01-10-2025,1
B15730,Chennai,Orthopedics,General,11-09-2025,0
B15731,Coimbatore,General Medicine,ICU,01-11-2025,1
B15732,Coimbatore,Cardiology,ICU,08-12-2025,0
B15733,Coimbatore,Pediatrics,ICU,25-11-2025,1
B15734,Bangalore,Orthopedics,General,10-07-2025,1
B15735,Chennai,Oncology,General,09-07-2025,0
B15736,Bangalore,Cardiology,ICU,22-04-2025,0
B15737,Chennai,General Medicine,ICU,17-10-2025,1
B15738,Bangalore,Pediatrics,ICU,20-06-2025,0
B15739,Coimbatore,General Medicine,General,03-08-2025,1
B15740,Chennai,Emergency,General,02-05-2025,1
B15741,Coimbatore,Orthopedics,General,05-03-2025,1
B15742,Bangalore,Cardiology,General,22-07-2025,0
B15743,Coimbatore,Cardiology,ICU,26-05-2025,1
B15744,Chennai,Pediatrics,ICU,12-06-2025,0
B15745,Coimbatore,Cardiology,ICU,07-11-2025,0
B15746,Chennai,Orthopedics,ICU,26-12-2025,1
B15747,Bangalore,Emergency,ICU,18-07-2025,0
B15748,Chennai,Orthopedics,ICU,03-06-2025,1
B15749,Coimbatore,Emergency,ICU,28-05-2025,0
B15750,Coimbatore,Oncology,General,31-03-2025,1
B15751,Coimbatore,Cardiology,General,01-06-2025,0
B15752,Chennai,General Medicine,General,31-12-2025,1
B15753,Bangalore,Orthopedics,General,19-09-2025,1
B15754,Bangalore,Cardiology,General,10-10-2025,0
B15755,Bangalore,Orthopedics,ICU,03-07-2025,1
B15756,Bangalore,Emergency,ICU,28-10-2025,1
B15757,Bangalore,Oncology,ICU,24-12-2025,1
B15758,Chennai,Pediatrics,General,08-10-2025,0
B15759,Chennai,General Medicine,ICU,28-10-2025,0
B15760,Coimbatore,Cardiology,ICU,23-05-2025,1
B15761,Chennai,Orthopedics,General,23-02-2025,1
B15762,Chennai,Orthopedics,ICU,14-10-2025,0
B15763,Chennai,General Medicine,General,23-06-2025,1
B15764,Chennai,Orthopedics,ICU,10-03-2025,0
B15765,Coimbatore,Oncology,ICU,28-06-2025,1
B15766,Bangalore,Cardiology,ICU,18-02-2025,1
B15767,Bangalore,Oncology,General,28-03-2025,1
B15768,Chennai,General Medicine,General,14-02-2025,1
B15769,Chennai,Cardiology,General,09-01-2025,1
B15770,Chennai,General Medicine,ICU,17-03-2025,1
B15771,Coimbatore,Emergency,General,13-11-2025,0
B15772,Coimbatore,Emergency,General,12-11-2025,1
B15773,Chennai,Cardiology,ICU,27-10-2025,0
B15774,Coimbatore,General Medicine,ICU,22-09-2025,1
B15775,Chennai,General Medicine,ICU,08-05-2025,1
B15776,Chennai,General Medicine,ICU,12-12-2025,1
B15777,Coimbatore,General Medicine,ICU,10-12-2025,1
B15778,Bangalore,Orthopedics,General,11-12-2025,0
B15779,Coimbatore,Orthopedics,ICU,03-04-2025,0
B15780,Coimbatore,Cardiology,General,12-10-2025,1
B15781,Coimbatore,General Medicine,ICU,03-10-2025,0
B15782,Chennai,Oncology,ICU,11-01-2025,1
B15783,Bangalore,Orthopedics,ICU,14-07-2025,1
B15784,Chennai,Cardiology,ICU,11-08-2025,1
B15785,Bangalore,Orthopedics,ICU,19-06-2025,0
B15786,Bangalore,Cardiology,ICU,23-07-2025,1
B15787,Coimbatore,Orthopedics,General,27-12-2025,1
B15788,Chennai,Orthopedics,General,20-08-2025,0
B15789,Bangalore,General Medicine,ICU,16-03-2025,0
B15790,Chennai,Emergency,ICU,05-12-2025,1
B15791,Coimbatore,Emergency,ICU,15-06-2025,1
B15792,Chennai,General Medicine,ICU,23-03-2025,0
B15793,Coimbatore,General Medicine,ICU,12-06-2025,1
B15794,Coimbatore,Orthopedics,ICU,23-10-2025,1
B15795,Chennai,Orthopedics,ICU,22-11-2025,1
B15796,Chennai,Orthopedics,General,29-09-2025,1
B15797,Chennai,Orthopedics,ICU,15-02-2025,0
B15798,Bangalore,Emergency,General,01-05-2025,0
B15799,Chennai,Pediatrics,General,21-07-2025,1
B15800,Coimbatore,Oncology,General,07-09-2025,1
B15801,Bangalore,Cardiology,General,10-06-2025,0
B15802,Chennai,Cardiology,ICU,26-07-2025,1
B15803,Bangalore,Oncology,ICU,10-12-2025,0
B15804,Coimbatore,Cardiology,ICU,18-10-2025,0
B15805,Chennai,Cardiology,General,21-04-2025,1
B15806,Chennai,Cardiology,General,03-06-2025,0
B15807,Bangalore,Emergency,ICU,10-11-2025,1
B15808,Coimbatore,Cardiology,General,12-03-2025,1
B15809,Bangalore,General Medicine,General,27-03-2025,1
B15810,Chennai,Orthopedics,ICU,15-04-2025,1
B15811,Chennai,General Medicine,ICU,28-07-2025,1
B15812,Chennai,Orthopedics,General,12-04-2025,1
B15813,Bangalore,Oncology,ICU,27-12-2025,1
B15814,Coimbatore,Oncology,General,03-10-2025,1
B15815,Bangalore,Orthopedics,General,15-07-2025,1
B15816,Coimbatore,Cardiology,General,30-07-2025,1
B15817,Coimbatore,Orthopedics,General,02-06-2025,1
B15818,Bangalore,Oncology,General,12-06-2025,1
B15819,Chennai,Emergency,General,27-04-2025,1
B15820,Coimbatore,Cardiology,General,20-11-2025,1
B15821,Bangalore,Orthopedics,ICU,05-11-2025,1
