doctor_id,date,hours_scheduled,hours_utilized
D4,08-02-2025,8,3.4
D131,03-06-2025,8,5.5
D122,01-09-2025,8,4
D35,30-07-2025,8,6.4
D150,13-11-2025,8,4.5
D39,11-05-2025,8,7.3
D14,18-06-2025,8,5.2
D19,31-12-2025,8,6.6
D99,02-03-2025,8,8
D77,27-07-2025,8,3.4
D91,21-07-2025,8,3.4
D135,22-01-2025,8,5.1
D137,01-03-2025,8,7.7
D29,02-07-2025,8,6.4
D114,11-02-2025,8,6.4
D21,07-04-2025,8,4.8
D63,07-02-2025,8,3.3
D140,16-10-2025,8,3.6
D1,13-08-2025,8,4
D78,11-11-2025,8,5.1
D123,25-04-2025,8,3.6
D85,10-09-2025,8,3.2
D97,24-04-2025,8,4.5
D26,10-06-2025,8,6.1
D65,08-01-2025,8,3.6
D138,01-02-2025,8,3.1
D66,31-01-2025,8,3.8
D12,14-10-2025,8,4
D8,09-07-2025,8,6.5
D80,28-09-2025,8,3.1
D78,12-01-2025,8,7.3
D4,06-11-2025,8,5.1
D84,03-07-2025,8,6
D106,14-03-2025,8,6.4
D140,16-06-2025,8,4
D72,10-12-2025,8,7.5
D101,04-12-2025,8,7.7
D123,22-10-2025,8,3.3
D123,07-11-2025,8,4.1
D45,08-03-2025,8,5.6
D70,22-01-2025,8,7.3
D102,10-11-2025,8,3.8
D110,08-12-2025,8,4.6
D134,30-01-2025,8,6.9
D129,27-03-2025,8,7.1
D136,17-10-2025,8,6.1
D136,20-05-2025,8,7.8
D56,31-01-2025,8,7.3
D19,10-09-2025,8,6.8
D113,08-08-2025,8,4.5
D12,06-12-2025,8,4.9
D58,31-10-2025,8,6.1
D1,27-12-2025,8,6.2
D63,05-04-2025,8,4.8
D9,19-09-2025,8,7.7
D52,19-11-2025,8,7.8
D144,10-05-2025,8,3.7
D35,30-01-2025,8,7
D93,24-08-2025,8,7.4
D100,25-12-2025,8,7.6
D47,01-01-2025,8,6.2
D113,14-07-2025,8,7
D30,19-08-2025,8,6.2
D128,26-03-2025,8,5.8
D32,10-09-2025,8,6.1
D150,31-12-2025,8,3.3
D4,10-04-2025,8,6.8
D5,21-08-2025,8,6.1
D31,07-01-2025,8,4.9
D141,07-05-2025,8,8
D137,28-06-2025,8,7.8
D11,13-06-2025,8,4.7
D21,21-06-2025,8,5.9
D6,22-05-2025,8,5.5
D136,21-04-2025,8,4.3
D87,25-12-2025,8,3.4
D36,19-06-2025,8,3.8
D8,29-10-2025,8,6
D52,09-10-2025,8,4.6
D131,03-05-2025,8,4.3
D62,16-11-2025,8,6.5
D147,20-06-2025,8,7.4
D14,27-09-2025,8,4.4
D131,08-04-2025,8,3.2
D5,09-08-2025,8,3.4
D117,28-10-2025,8,5.6
D116,24-08-2025,8,7.6
D73,09-03-2025,8,6.4
D69,02-04-2025,8,5.2
D102,18-09-2025,8,3.3
D123,14-08-2025,8,4.2
D136,29-03-2025,8,4.7
D141,23-04-2025,8,7
D110,30-03-2025,8,5.6
D53,08-08-2025,8,3.3
D51,24-06-2025,8,3.9
D117,09-11-2025,8,6.4
D57,18-10-2025,8,7.6
D135,05-11-2025,8,4.8
D39,05-07-2025,8,6.5
D127,11-11-2025,8,7.4
D137,13-09-2025,8,3.8
D120,10-11-2025,8,3.2
D150,24-08-2025,8,7
D69,28-07-2025,8,4.5
D150,30-10-2025,8,3.6
D126,10-04-2025,8,5
D75,21-11-2025,8,7.3
D78,05-10-2025,8,7
D58,04-08-2025,8,3.9
D49,19-12-2025,8,5.9
D100,23-09-2025,8,3.9
D58,30-03-2025,8,5.4
D121,02-09-2025,8,4.4
D117,03-03-2025,8,6.4
D72,19-06-2025,8,3.6
D149,31-12-2025,8,7.6
D74,01-08-2025,8,4.4
D3,05-11-2025,8,4.9
D6,20-06-2025,8,6
D96,22-10-2025,8,6
D50,22-10-2025,8,3.4
D101,02-10-2025,8,5.3
D44,30-05-2025,8,7.8
D130,14-11-2025,8,3.3
D89,06-08-2025,8,3.5
D126,06-09-2025,8,5.4
D144,09-11-2025,8,7.7
D99,13-08-2025,8,6.1
D51,10-10-2025,8,4.8
D41,23-07-2025,8,5.8
D97,01-05-2025,8,5.3
D66,11-05-2025,8,7.8
D60,02-04-2025,8,6.8
D104,16-11-2025,8,6.5
D140,26-05-2025,8,6.9
D86,21-05-2025,8,7.4
D102,27-04-2025,8,5.1
D147,21-01-2025,8,3.3
D48,20-04-2025,8,6.2
D17,31-10-2025,8,3.6
D137,18-03-2025,8,3.5
D85,27-10-2025,8,7.8
D51,19-06-2025,8,7.6
D64,28-08-2025,8,3.2
D142,18-02-2025,8,3.5
D149,16-09-2025,8,4.2
D47,17-01-2025,8,6.4
D27,12-03-2025,8,5
D130,21-03-2025,8,6.8
D87,15-08-2025,8,8
D146,24-02-2025,8,5.3
D147,15-03-2025,8,3.8
D96,08-12-2025,8,4.4
D13,11-03-2025,8,5.1
D130,07-07-2025,8,7.4
D63,12-11-2025,8,7.3
D150,26-11-2025,8,3.8
D144,04-09-2025,8,5.1
D141,29-10-2025,8,4.3
D141,16-10-2025,8,7.4
D8,06-08-2025,8,5.6
D126,11-11-2025,8,6.9
D80,24-08-2025,8,5.8
D116,06-10-2025,8,6.7
D120,19-02-2025,8,4.2
D43,16-05-2025,8,5
D25,22-08-2025,8,4.8
D86,08-07-2025,8,4
D38,12-01-2025,8,5.7
D53,14-01-2025,8,6.1
D52,02-09-2025,8,3.5
D130,10-04-2025,8,3.6
D28,21-04-2025,8,3
D92,17-03-2025,8,3.6
D112,06-06-2025,8,5.3
D104,09-03-2025,8,4.8
D137,07-02-2025,8,7.5
D43,10-10-2025,8,7.7
D107,30-11-2025,8,5
D11,07-06-2025,8,7.9
D132,27-03-2025,8,6.8
D72,21-04-2025,8,6.6
D74,18-11-2025,8,7.8
D4,03-08-2025,8,3.8
D33,13-08-2025,8,3.2
D84,18-03-2025,8,4.5
D32,14-07-2025,8,6.4
D19,08-06-2025,8,6.2
D88,09-06-2025,8,5
D83,31-05-2025,8,5.7
D118,19-11-2025,8,7.7
D78,01-06-2025,8,5.2
D101,16-09-2025,8,4.9
D9,23-03-2025,8,7.2
D150,25-04-2025,8,6.6
D78,19-04-2025,8,6
D75,01-02-2025,8,4.6
D88,03-03-2025,8,7.7
D127,22-04-2025,8,5.1
D148,14-05-2025,8,4.8
D49,18-04-2025,8,7.9
D104,05-04-2025,8,3
D12,29-09-2025,8,7.3
D44,20-11-2025,8,3.1
D3,14-10-2025,8,6.9
D116,05-01-2025,8,5
D15,29-05-2025,8,3.5
D11,06-08-2025,8,3.7
D94,13-11-2025,8,3.6
D120,02-09-2025,8,6.9
D48,15-10-2025,8,5.7
D95,04-06-2025,8,4.7
D17,22-07-2025,8,4.7
D123,17-02-2025,8,5
D49,18-06-2025,8,7.3
D19,23-04-2025,8,6.2
D33,30-03-2025,8,4.3
D27,31-01-2025,8,4.1
D47,20-03-2025,8,5.4
D20,16-04-2025,8,5.6
D90,18-05-2025,8,5.3
D44,01-02-2025,8,7.8
D129,05-11-2025,8,4.4
D35,14-02-2025,8,3.7
D116,18-05-2025,8,4.1
D18,04-07-2025,8,7
D77,09-01-2025,8,3.5
D69,27-08-2025,8,6.8
D147,16-11-2025,8,4.1
D16,21-11-2025,8,5.5
D42,22-08-2025,8,3.3
D150,07-10-2025,8,6.6
D140,18-10-2025,8,3.2
D78,23-10-2025,8,5.5
D75,07-03-2025,8,3.5
D94,01-08-2025,8,4.8
D110,16-02-2025,8,4.4
D80,14-02-2025,8,7.6
D12,24-03-2025,8,3.4
D131,13-11-2025,8,4.8
D122,26-08-2025,8,5.9
D34,02-07-2025,8,6.3
D144,27-07-2025,8,6.6
D110,13-03-2025,8,7.1
D56,05-12-2025,8,3.9
D93,13-05-2025,8,7.5
D78,07-04-2025,8,4.2
D116,10-06-2025,8,3.1
D36,01-11-2025,8,6.1
D53,16-07-2025,8,7
D80,23-11-2025,8,6.6
D35,27-03-2025,8,7.3
D22,14-05-2025,8,4.8
D120,10-06-2025,8,7.2
D146,10-02-2025,8,6.1
D35,07-10-2025,8,7.3
D104,09-02-2025,8,3.5
D29,18-05-2025,8,3.8
D64,27-04-2025,8,4.1
D146,26-03-2025,8,4.1
D22,09-01-2025,8,6.3
D89,07-08-2025,8,5.1
D123,13-10-2025,8,4.7
D2,09-12-2025,8,7.6
D47,06-12-2025,8,3.4
D65,13-07-2025,8,4.7
D18,24-10-2025,8,5.2
D69,25-01-2025,8,3.5
D131,23-02-2025,8,7.9
D130,14-08-2025,8,3.4
D53,13-02-2025,8,5.5
D147,18-07-2025,8,4.8
D35,28-07-2025,8,3.2
D82,20-09-2025,8,5
D39,13-10-2025,8,5.1
D47,25-07-2025,8,3.8
D63,17-05-2025,8,7
D117,10-07-2025,8,6.2
D87,15-03-2025,8,6.6
D125,15-06-2025,8,7.6
D82,18-10-2025,8,6.6
D86,30-06-2025,8,6.1
D9,22-07-2025,8,5.2
D57,23-03-2025,8,5.7
D13,02-07-2025,8,4
D28,27-03-2025,8,4.5
D45,07-02-2025,8,6.3
D97,24-12-2025,8,4.9
D142,25-10-2025,8,3.8
D8,09-11-2025,8,3.7
D84,21-01-2025,8,6.6
D49,04-08-2025,8,3.8
D68,15-02-2025,8,6.6
D95,07-04-2025,8,8
D63,10-01-2025,8,3.6
D141,22-11-2025,8,6.8
D80,13-03-2025,8,3.8
D123,09-05-2025,8,4.7
D100,11-01-2025,8,5.8
D61,23-12-2025,8,3.2
D114,30-05-2025,8,5.8
D9,31-08-2025,8,5.7
D37,11-03-2025,8,5.3
D131,10-01-2025,8,6.3
D56,02-02-2025,8,5.9
D149,13-04-2025,8,4.6
D45,09-11-2025,8,6.1
D126,11-07-2025,8,4.2
D74,07-03-2025,8,4.7
D82,04-02-2025,8,5.7
D112,22-01-2025,8,4.2
D100,02-12-2025,8,3
D75,17-01-2025,8,4.7
D72,12-12-2025,8,6.8
D51,25-06-2025,8,6.2
D32,01-12-2025,8,7.3
D68,28-01-2025,8,5.2
D77,20-05-2025,8,3.8
D87,26-09-2025,8,6.7
D110,12-09-2025,8,7.1
D76,10-08-2025,8,7.5
D2,22-08-2025,8,7.9
D119,10-01-2025,8,5.8
D124,07-02-2025,8,4.5
D119,12-06-2025,8,4.1
D98,08-03-2025,8,4.9
D141,22-07-2025,8,6.8
D34,02-11-2025,8,4.5
D7,16-04-2025,8,7.6
D5,23-04-2025,8,7.8
D138,10-06-2025,8,7.3
D111,14-05-2025,8,5.8
D15,13-08-2025,8,5.8
D148,28-08-2025,8,3.7
D29,25-11-2025,8,7.2
D47,09-09-2025,8,6.9
D112,30-01-2025,8,5.2
D59,17-06-2025,8,5.9
D135,07-02-2025,8,6.7
D67,25-02-2025,8,7.2
D120,11-01-2025,8,4.3
D14,03-02-2025,8,5.2
D125,03-06-2025,8,4.9
D130,04-07-2025,8,5.3
D144,14-11-2025,8,3.4
D127,10-07-2025,8,3.9
D86,11-07-2025,8,7.9
D137,28-11-2025,8,7.5
D130,18-02-2025,8,7.6
D80,08-03-2025,8,3.2
D107,26-01-2025,8,5.3
D66,24-07-2025,8,7.8
D1,12-08-2025,8,4.4
D113,03-08-2025,8,3.6
D14,18-07-2025,8,7
D59,30-05-2025,8,4
D77,15-03-2025,8,3.5
D147,17-12-2025,8,6.9
D145,13-05-2025,8,7.6
D118,28-05-2025,8,4.1
D79,05-11-2025,8,3.9
D122,13-07-2025,8,6
D79,20-07-2025,8,6.2
D3,22-02-2025,8,7.5
D121,30-05-2025,8,7.6
D135,13-09-2025,8,5.8
D63,20-10-2025,8,7.9
D79,17-05-2025,8,5.5
D95,17-10-2025,8,4.7
D60,19-10-2025,8,5.7
D48,03-04-2025,8,5.7
D133,12-07-2025,8,3.5
D74,15-03-2025,8,3.1
D7,27-03-2025,8,5.2
D44,08-10-2025,8,3
D116,23-05-2025,8,3.1
D52,17-01-2025,8,5.9
D36,20-07-2025,8,3.3
D82,08-05-2025,8,3.1
D60,09-06-2025,8,4.2
D82,13-02-2025,8,4.4
D149,04-05-2025,8,6.5
D97,21-01-2025,8,7.1
D148,11-08-2025,8,7.7
D48,01-02-2025,8,7.5
D32,10-05-2025,8,5.8
D22,02-09-2025,8,7.4
D96,18-08-2025,8,4.3
D145,06-10-2025,8,5.9
D19,01-05-2025,8,6.2
D123,07-10-2025,8,3.1
D97,12-12-2025,8,7.8
D28,27-02-2025,8,3.8
D7,24-05-2025,8,4.9
D35,02-04-2025,8,5.6
D14,11-11-2025,8,6.8
D120,18-11-2025,8,5.2
D99,26-10-2025,8,3.9
D116,02-09-2025,8,3.5
D138,12-03-2025,8,4.2
D11,27-07-2025,8,5.7
D126,30-09-2025,8,5.3
D106,08-06-2025,8,4.6
D39,03-10-2025,8,7.2
D116,13-07-2025,8,5.3
D108,13-04-2025,8,4
D140,27-09-2025,8,5.6
D40,26-08-2025,8,5.5
D42,16-10-2025,8,7.6
D78,13-09-2025,8,5.7
D119,01-04-2025,8,5.1
D58,26-04-2025,8,7.3
D93,24-02-2025,8,4.6
D108,18-03-2025,8,5.4
D92,19-11-2025,8,5.3
D130,05-09-2025,8,3.8
D63,05-08-2025,8,3.6
D64,31-07-2025,8,3.9
D124,25-05-2025,8,7.3
D129,13-01-2025,8,7.4
D111,27-09-2025,8,6.4
D62,10-06-2025,8,5.1
D30,14-11-2025,8,7.7
D70,06-09-2025,8,5.4
D7,17-11-2025,8,3.7
D41,01-02-2025,8,4.4
D30,19-09-2025,8,5.5
D103,03-10-2025,8,4.7
D118,25-09-2025,8,3.8
D76,14-01-2025,8,7.4
D36,24-02-2025,8,4.1
D2,02-03-2025,8,3.3
D134,23-01-2025,8,4.7
D28,25-01-2025,8,3.3
D43,09-02-2025,8,6.7
D8,08-05-2025,8,6.5
D35,11-04-2025,8,5.4
D99,23-03-2025,8,5.7
D74,15-07-2025,8,7.6
D68,30-09-2025,8,7.1
D88,25-12-2025,8,3.1
D62,19-01-2025,8,3.2
D30,07-05-2025,8,4.2
D82,01-05-2025,8,5.1
D111,09-01-2025,8,4.5
D93,20-04-2025,8,7.1
D108,03-12-2025,8,4
D5,20-12-2025,8,4.1
D5,23-04-2025,8,4.6
D47,14-11-2025,8,3.4
D66,06-10-2025,8,5
D93,26-10-2025,8,6.2
D67,18-05-2025,8,7.8
D34,06-03-2025,8,5.8
D16,10-07-2025,8,7.9
D25,07-09-2025,8,7.2
D117,24-02-2025,8,6.1
D26,29-09-2025,8,3.2
D108,31-03-2025,8,6.6
D126,02-05-2025,8,6.7
D147,26-09-2025,8,7.6
D112,31-05-2025,8,4.9
D98,26-12-2025,8,3.8
D64,03-09-2025,8,4.2
D20,30-11-2025,8,7.5
D18,03-09-2025,8,3.7
D142,22-08-2025,8,6.2
D98,05-01-2025,8,3.7
D87,19-08-2025,8,5.3
D64,04-04-2025,8,3.8
D121,10-04-2025,8,7.1
D59,10-03-2025,8,3.5
D11,23-12-2025,8,3.3
D110,27-01-2025,8,6.9
D90,16-01-2025,8,5.6
D116,20-07-2025,8,7
D7,02-03-2025,8,6.5
D120,31-01-2025,8,7.8
D6,12-10-2025,8,3.6
D84,19-05-2025,8,3.1
D74,13-05-2025,8,5.7
D70,05-04-2025,8,3.5
D143,06-01-2025,8,4.9
D60,11-10-2025,8,4.6
D23,01-12-2025,8,7.5
D37,22-05-2025,8,6.9
D115,05-02-2025,8,3.2
D79,10-07-2025,8,7.5
D111,31-10-2025,8,7.1
D43,24-10-2025,8,5.3
D146,24-11-2025,8,3.2
D119,31-08-2025,8,3.3
D127,13-08-2025,8,5.6
D1,02-09-2025,8,3.6
D10,24-03-2025,8,5.2
D127,09-04-2025,8,3.7
D143,28-02-2025,8,6.5
D92,10-05-2025,8,5.2
D5,13-05-2025,8,7
D132,02-06-2025,8,5.1
D126,15-02-2025,8,7.3
D21,12-09-2025,8,3.1
D12,11-04-2025,8,6.8
D117,02-02-2025,8,5.3
D76,30-04-2025,8,4
D82,24-05-2025,8,4
D129,30-06-2025,8,4.4
D44,08-03-2025,8,7.8
D10,20-02-2025,8,7
D79,14-05-2025,8,5.9
D80,04-12-2025,8,7.7
D120,16-10-2025,8,5.3
D75,19-08-2025,8,6.9
D102,17-11-2025,8,7.3
D57,29-10-2025,8,6.4
D119,31-05-2025,8,5.5
D150,25-12-2025,8,3.4
D41,09-07-2025,8,5
D63,24-07-2025,8,3.3
D90,17-11-2025,8,7.3
D86,24-11-2025,8,6.9
D82,04-01-2025,8,4.7
D44,16-01-2025,8,7.5
D101,16-01-2025,8,4.1
D2,12-02-2025,8,4.7
D77,07-08-2025,8,7.7
D97,21-01-2025,8,7.7
D57,18-03-2025,8,5
D99,04-02-2025,8,7.7
D67,20-08-2025,8,6
D45,27-11-2025,8,6.8
D143,14-12-2025,8,5.9
D98,28-09-2025,8,7.2
D91,22-05-2025,8,4.3
D2,12-02-2025,8,6.7
D86,03-09-2025,8,7.3
D71,02-08-2025,8,3.8
D7,21-10-2025,8,6.4
D107,27-03-2025,8,7.2
D82,25-11-2025,8,3
D42,22-03-2025,8,3.2
D6,16-07-2025,8,4.9
D40,05-02-2025,8,6.8
D47,08-04-2025,8,3.7
D127,31-10-2025,8,6.6
D67,27-05-2025,8,7.5
D65,12-03-2025,8,6.5
D83,19-06-2025,8,7.1
D98,21-11-2025,8,7.2
D46,27-07-2025,8,5.3
D63,19-03-2025,8,3.1
D63,25-04-2025,8,5.3
D23,02-08-2025,8,5.3
D46,27-07-2025,8,3.8
D149,03-11-2025,8,5.4
D69,03-10-2025,8,3.6
D119,23-01-2025,8,7.9
D131,10-10-2025,8,5.3
D80,03-08-2025,8,6
D134,17-08-2025,8,3.7
D79,04-10-2025,8,3.2
D13,16-07-2025,8,6.6
D103,19-06-2025,8,6.8
D126,23-08-2025,8,4
D1,09-02-2025,8,4.2
D7,12-06-2025,8,5.4
D69,06-06-2025,8,4.7
D1,14-03-2025,8,4.9
D17,12-08-2025,8,7.2
D94,26-07-2025,8,7.5
D3,08-08-2025,8,7.1
D54,27-10-2025,8,5
D118,07-10-2025,8,6.5
D8,01-04-2025,8,7.8
D95,29-07-2025,8,7
D48,29-08-2025,8,7.5
D97,02-09-2025,8,5.6
D67,31-10-2025,8,4.8
D111,10-05-2025,8,5.9
D19,18-02-2025,8,7.3
D53,09-07-2025,8,4.7
D144,05-09-2025,8,7.4
D88,18-10-2025,8,4.5
D105,23-05-2025,8,3.4
D78,16-08-2025,8,7.5
D102,02-08-2025,8,4
D58,29-04-2025,8,3.8
D67,21-10-2025,8,3.4
D40,31-07-2025,8,3.1
D35,01-11-2025,8,5.9
D96,02-05-2025,8,6.8
D31,05-05-2025,8,6.7
D126,10-12-2025,8,7.2
D3,30-01-2025,8,7.1
D45,26-06-2025,8,5.8
D122,02-10-2025,8,7.8
D56,06-09-2025,8,4.2
D26,02-09-2025,8,5.7
D24,07-12-2025,8,6.8
D150,26-02-2025,8,5.3
D47,14-07-2025,8,4.7
D89,13-07-2025,8,4.2
D142,17-09-2025,8,3.5
D44,01-04-2025,8,4.5
D28,01-06-2025,8,6.1
D5,13-01-2025,8,6.3
D30,12-04-2025,8,6.9
D113,04-12-2025,8,5.9
D30,28-01-2025,8,3.6
D68,23-12-2025,8,7.5
D99,15-08-2025,8,4.4
D2,28-04-2025,8,7.8
D15,11-10-2025,8,4.5
D98,24-02-2025,8,4.3
D72,07-02-2025,8,4.7
D140,02-07-2025,8,5.5
D140,19-04-2025,8,6.7
D32,23-08-2025,8,5.1
D136,11-09-2025,8,4.4
D82,17-04-2025,8,5.4
D117,15-10-2025,8,5.9
D49,09-08-2025,8,5.8
D33,28-06-2025,8,4.1
D4,02-12-2025,8,7.5
D125,15-09-2025,8,6.2
D88,27-07-2025,8,6.3
D130,09-06-2025,8,4.3
D18,09-06-2025,8,3.4
D67,05-09-2025,8,6.8
D11,05-06-2025,8,5.1
D105,12-01-2025,8,7.6
D90,16-03-2025,8,5.5
D89,08-04-2025,8,7.1
D39,05-04-2025,8,6.8
D140,13-11-2025,8,6.8
D139,19-04-2025,8,3.6
D136,10-06-2025,8,4
D30,06-12-2025,8,5.8
D89,06-11-2025,8,4.3
D51,03-02-2025,8,6.7
D146,20-01-2025,8,4.9
D26,03-09-2025,8,7.4
D42,27-06-2025,8,4.5
D27,03-09-2025,8,4.1
D35,21-10-2025,8,5.9
D57,22-12-2025,8,4.8
D40,27-03-2025,8,7.1
D12,04-07-2025,8,4.9
D26,26-08-2025,8,7.1
D113,26-10-2025,8,5.7
D141,31-03-2025,8,7.8
D88,24-01-2025,8,3.8
D58,08-07-2025,8,6.7
D97,20-02-2025,8,5.9
D92,16-06-2025,8,6.2
D101,21-07-2025,8,5.2
D147,19-09-2025,8,4.5
D9,22-03-2025,8,5.9
D126,19-02-2025,8,5.1
D118,19-06-2025,8,3.7
D72,02-09-2025,8,4.9
D26,28-11-2025,8,5.8
D36,16-01-2025,8,7.5
D21,15-05-2025,8,5.6
D54,03-04-2025,8,4.3
D37,25-06-2025,8,5.2
D39,11-07-2025,8,7.3
D68,04-06-2025,8,5.6
D104,12-11-2025,8,7.7
D126,03-05-2025,8,7.8
D133,15-08-2025,8,7.9
D90,12-09-2025,8,6.5
D139,05-11-2025,8,5.6
D84,27-01-2025,8,3
D123,26-11-2025,8,5.3
D77,05-05-2025,8,4.7
D27,02-08-2025,8,7.7
D18,09-12-2025,8,6.5
D41,17-10-2025,8,6.7
D5,21-01-2025,8,3.8
D120,30-08-2025,8,7.5
D87,11-05-2025,8,5.7
D87,02-12-2025,8,6.2
D144,11-12-2025,8,4.2
D8,10-03-2025,8,5.3
D19,27-03-2025,8,6.7
D134,18-08-2025,8,6.9
D95,27-02-2025,8,4.6
D32,25-05-2025,8,5.7
D22,02-12-2025,8,6.2
D136,29-10-2025,8,3.5
D131,18-03-2025,8,3.5
D73,02-06-2025,8,7.3
D39,24-03-2025,8,6.5
D67,09-05-2025,8,4.2
D52,24-03-2025,8,7.8
D13,07-08-2025,8,6.7
D84,07-06-2025,8,3.1
D38,28-01-2025,8,8
D24,04-06-2025,8,4.6
D84,19-12-2025,8,4.5
D69,22-10-2025,8,3.7
D75,08-12-2025,8,3
D65,28-09-2025,8,3.8
D9,26-09-2025,8,3.2
D90,26-12-2025,8,5.8
D125,25-09-2025,8,5.1
D67,27-06-2025,8,5.5
D45,21-07-2025,8,3.8
D134,02-12-2025,8,7.5
D94,20-08-2025,8,5.8
D111,19-11-2025,8,5.7
D12,27-01-2025,8,5.6
D86,05-06-2025,8,6.2
D130,17-05-2025,8,4.9
D113,27-12-2025,8,4.9
D31,15-09-2025,8,4.5
D115,01-01-2025,8,7.3
D130,23-12-2025,8,7.3
D110,21-04-2025,8,7.7
D61,23-08-2025,8,7.5
D35,15-07-2025,8,6.1
D39,29-05-2025,8,3.8
D110,08-08-2025,8,5.9
D43,26-08-2025,8,7.9
D64,17-04-2025,8,7.2
D105,10-03-2025,8,5.4
D132,07-01-2025,8,6.8
D149,04-07-2025,8,4.1
D34,02-09-2025,8,6.2
D115,03-12-2025,8,6.1
D132,25-02-2025,8,6.5
D50,31-12-2025,8,4.7
D106,23-03-2025,8,3.6
D48,14-05-2025,8,5.3
D126,01-12-2025,8,5.9
D112,25-05-2025,8,3
D101,29-12-2025,8,3.9
D8,09-04-2025,8,6
D27,03-10-2025,8,7.4
D23,22-12-2025,8,5.9
D40,26-12-2025,8,6.3
D29,02-02-2025,8,4.5
D74,06-03-2025,8,4
D117,28-07-2025,8,3.1
D127,22-12-2025,8,5.4
D91,12-02-2025,8,7.5
D25,20-12-2025,8,7.9
D99,13-09-2025,8,7.8
D74,21-10-2025,8,7.2
D1,06-11-2025,8,7.1
D22,08-07-2025,8,3.4
D19,15-08-2025,8,3.4
D44,02-09-2025,8,6.9
D67,24-04-2025,8,7.2
D22,25-08-2025,8,3.2
D62,28-09-2025,8,8
D142,07-04-2025,8,3.6
D120,20-09-2025,8,6.9
D17,15-10-2025,8,5.1
D62,27-02-2025,8,5.7
D131,30-03-2025,8,3.6
D80,28-04-2025,8,7.1
D110,08-03-2025,8,6.5
D62,25-02-2025,8,5
D56,30-11-2025,8,7.8
D96,26-05-2025,8,6.8
D22,22-07-2025,8,5.6
D73,04-05-2025,8,3.3
D134,08-11-2025,8,4.6
D39,18-04-2025,8,7.3
D120,13-09-2025,8,6.3
D19,05-07-2025,8,4.3
D128,12-02-2025,8,5.6
D86,19-01-2025,8,6.2
D128,21-12-2025,8,4.2
D62,17-12-2025,8,4.1
D34,08-04-2025,8,4
D64,17-07-2025,8,7
D42,14-04-2025,8,7.8
D114,08-07-2025,8,5.8
D87,03-03-2025,8,4.2
D143,10-08-2025,8,4.1
D24,22-09-2025,8,5.6
D149,12-09-2025,8,4.9
D133,15-02-2025,8,6.4
D71,28-02-2025,8,6.7
D51,16-01-2025,8,7.7
D128,19-06-2025,8,5.3
D121,29-06-2025,8,7.9
D138,24-11-2025,8,5.7
D45,08-09-2025,8,5.9
D91,13-07-2025,8,4.4
D38,14-08-2025,8,5
D63,12-03-2025,8,7.7
D77,02-09-2025,8,7.8
D37,30-12-2025,8,7.1
D10,11-06-2025,8,7.2
D13,25-01-2025,8,7.3
D74,26-04-2025,8,7.7
D47,01-04-2025,8,4.4
D33,02-04-2025,8,5
D131,12-11-2025,8,7.4
D116,24-08-2025,8,4.6
D32,01-08-2025,8,6
D120,30-10-2025,8,5.8
D48,16-10-2025,8,3.6
D68,08-02-2025,8,7.7
D119,20-11-2025,8,3.1
D136,04-09-2025,8,5.4
D36,15-10-2025,8,7.6
D148,25-08-2025,8,3.2
D150,09-08-2025,8,7.6
D114,14-06-2025,8,6.4
D100,07-09-2025,8,4.6
D2,23-05-2025,8,4
D94,12-09-2025,8,6.5
D29,07-07-2025,8,4
D11,29-06-2025,8,4.9
D90,11-08-2025,8,7.3
D103,03-12-2025,8,6.1
D131,20-08-2025,8,4
D48,11-10-2025,8,5.9
D55,05-12-2025,8,3.1
D144,11-01-2025,8,6.7
D42,06-06-2025,8,5.6
D77,02-06-2025,8,6.2
D116,08-03-2025,8,7.2
D41,30-06-2025,8,3.7
D55,23-11-2025,8,7.8
D8,24-04-2025,8,6.4
D97,26-11-2025,8,4.6
D97,06-10-2025,8,8
D124,17-06-2025,8,7.6
D5,21-12-2025,8,6.7
D111,01-03-2025,8,6.8
D114,23-03-2025,8,7.9
D106,01-09-2025,8,4.9
D123,17-06-2025,8,4.5
D2,28-04-2025,8,5.3
D127,29-08-2025,8,3.1
D108,26-10-2025,8,6.7
D150,12-06-2025,8,6.2
D19,21-08-2025,8,5.6
D4,18-02-2025,8,7.1
D3,04-11-2025,8,4.4
D36,18-06-2025,8,7.3
D103,07-08-2025,8,3.5
D80,15-02-2025,8,4.7
D98,04-08-2025,8,7.8
D134,06-12-2025,8,4.9
D139,10-08-2025,8,3.2
D122,11-11-2025,8,4.6
D118,20-09-2025,8,6.1
D61,09-11-2025,8,7.3
D84,14-02-2025,8,4.1
D137,29-07-2025,8,6.9
D36,29-10-2025,8,6.4
D139,02-02-2025,8,6.5
D110,22-11-2025,8,6.9
D125,02-08-2025,8,3
D83,28-12-2025,8,5.2
D41,28-02-2025,8,6.6
D45,05-11-2025,8,7.3
D40,20-05-2025,8,4.5
D129,16-05-2025,8,3.6
D33,15-07-2025,8,3.9
D104,14-05-2025,8,4.4
D131,01-12-2025,8,7.1
D37,28-06-2025,8,3.2
D69,19-08-2025,8,7.7
D17,15-04-2025,8,5.8
D39,10-06-2025,8,5.4
D83,17-06-2025,8,3.8
D43,10-12-2025,8,3.3
D18,03-03-2025,8,4.4
D79,16-06-2025,8,6.7
D142,11-08-2025,8,7.2
D7,12-06-2025,8,3.1
D63,10-05-2025,8,3.3
D63,10-05-2025,8,4.4
